Date,dAsk_open,dAsk_high,dAsk_low,dAsk_close,dBid_open,dBid_high,dBid_low,dBid_close
08/21/2020 12:35:38,24.64942193,25.57598853,24.64942193,22.79410167,18.39250975,20.39849288,17.53729977,17.75920647
08/21/2020 12:36:38,22.57221265,24.57099883,22.57221265,23.01479294,17.75920647,19.34945794,17.73276988,17.7668579
08/21/2020 12:37:39,23.23669,25.80757129,23.23669,21.72255031,17.98877232,19.77289375,16.33232024,16.33232024
08/21/2020 12:38:39,21.500651,22.94444962,21.500651,21.84176968,16.33232024,17.128009,13.36752402,16.18569795
08/21/2020 12:39:39,22.28555158,23.01480831,22.28555158,22.00399537,16.629512,17.5298825,15.03999633,16.52594104
08/21/2020 12:40:39,21.99520022,22.27172438,21.99520022,20.83675211,16.51714009,16.60716035,14.60716035,14.60716035
08/21/2020 12:41:39,20.82795792,23.15315548,20.82795792,22.23621703,14.60716035,17.14585945,13.78704291,17.02466891
08/21/2020 12:42:39,21.23621703,22.0200729,21.23621703,17.99057687,16.02466891,16.37364736,12.06067916,12.06067916
08/21/2020 12:43:39,17.99057687,25.53804322,17.99057687,24.09429669,12.28257011,20.06067916,12.27377688,18.17311537
08/21/2020 12:44:39,23.65055016,25.43654181,23.65055016,13.28530421,17.72933348,19.49566815,6.454128714,7.806773725
08/21/2020 12:45:39,13.27649587,14.86484884,13.27649587,14.69071213,7.797959598,10.44010202,7.504729327,9.913274005
08/21/2020 12:46:39,14.79636978,17.03388846,14.79636978,15.56371691,10.00137026,11.2211636,8.777375918,10.75094222
08/21/2020 12:47:43,14.56371691,16.01627693,14.56371691,14.35945325,9.750942218,11.20354242,9.324776359,9.546670522
08/21/2020 12:48:43,14.13757677,16.37197928,14.13757677,15.48515653,9.546670522,10.67164112,7.204322108,9.219917632
08/21/2020 12:49:43,15.26327266,15.71584199,15.26327266,14.48243909,9.219917632,9.998015752,6.494547442,6.716447714
08/21/2020 12:50:43,14.4295929,15.18707166,14.4295929,14.11425861,6.637108996,9.495416445,6.61947817,8.200625319
08/21/2020 12:51:43,14.11425861,15.54039489,14.11425861,14.78665794,8.644414931,9.635599197,6.603268535,9.351991676
08/21/2020 12:52:46,14.85714009,16.58239781,14.85714009,14.43100445,9.431336181,10.73038464,8.385046083,8.783286769
08/21/2020 12:53:47,14.43981536,15.43100445,14.43981536,14.45172927,8.783286769,9.774469748,7.812701937,7.812701937
08/21/2020 12:54:52,14.44291547,15.99818522,14.44291547,15.27090929,7.812701937,9.667455153,7.368916183,9.61452988
08/21/2020 12:55:54,15.27972406,16.96445169,15.27972406,14.34495545,9.61452988,11.11257902,8.200778164,8.200778164
08/21/2020 12:56:54,15.23239964,16.4016532,15.23239964,15.9844066,9.088293087,10.5482661,7.782126577,9.831582688
08/21/2020 12:57:54,15.97559086,19.58479661,15.97559086,18.58479661,9.822760201,12.44079358,8.59529187,12.21893157
08/21/2020 12:58:54,19.02848527,19.24151419,19.02848527,17.4423363,12.44079358,12.65383279,10.44079358,11.53804313
08/21/2020 12:59:55,17.4423363,19.42663751,17.4423363,16.6132154,11.55568038,13.06112966,8.691247991,10.04332236
08/21/2020 13:00:55,16.83505458,17.11859491,16.83505458,17.09215156,10.04332236,10.53114403,8.821466134,10.53114403
08/21/2020 13:01:55,16.09215156,17.59061683,16.09215156,17.06914844,9.531144026,11.26051821,9.029111183,9.029111183
08/21/2020 13:02:55,17.95651933,17.96533089,17.95651933,15.83505458,10.36027554,10.64386666,8.824892857,9.025677386
08/21/2020 13:03:56,16.05689377,16.88255837,16.05689377,15.73467503,9.025677386,9.851356458,7.694536177,9.138249913
08/21/2020 13:04:56,15.75230779,17.24199719,15.75230779,16.36348319,9.16472123,10.65464983,8.5542227,9.5542227
08/21/2020 13:05:56,16.47615474,18.68185621,16.47615474,18.23818234,9.666823519,11.87219705,8.643692472,11.65034244
08/21/2020 13:06:57,18.90369315,21.57613912,18.90369315,20.52663707,11.31590629,14.7750655,10.55321121,13.51234098
08/21/2020 13:07:57,20.52663707,24.15706405,20.52663707,22.30156632,13.50350467,17.12496513,11.35565863,15.26958796
08/21/2020 13:08:57,22.6360613,40.052233,22.6360613,30.18058762,15.6040299,30.01917618,13.79824478,26.03456925
08/21/2020 13:09:57,32.28977712,34.71038685,32.28977712,29.14525688,27.47828042,29.95139489,24.9285911,26.10828686
08/21/2020 13:10:57,29.14525688,32.57664904,29.14525688,29.91114209,26.33013987,29.65245796,25.99569891,27.53987128
08/21/2020 13:11:57,29.68930644,31.98681356,29.68930644,31.3213153,26.87431129,28.28126479,25.06276041,26.28461085
08/21/2020 13:12:57,31.3213153,32.43047907,31.3213153,28.03958066,27.28461085,28.39386304,24.86365749,25.7564463
08/21/2020 13:13:58,26.93042652,28.23854278,26.93042652,27.10477025,24.20352924,25.41480713,22.5240561,24.38680283
08/21/2020 13:14:58,28.10477025,29.90534817,28.10477025,29.26104667,25.38680283,26.28613338,24.26877349,26.28613338
08/21/2020 13:15:58,28.37377223,32.40192259,28.37377223,31.14492078,25.39879721,28.38285636,23.1804568,27.47794724
08/21/2020 13:17:00,29.81405542,31.65922826,29.81405542,29.21937917,26.81246537,27.97451201,24.84779104,25.81795537
08/21/2020 13:18:01,29.44118363,32.35423017,29.44118363,30.8016642,25.81795537,28.08358104,24.53463248,25.25627601
08/21/2020 13:19:04,30.78406295,31.00956883,30.78406295,28.57159703,25.25627601,26.25627601,23.57359127,23.58240186
08/21/2020 13:20:04,28.57159703,29.65414352,28.57159703,28.41306147,23.57359127,25.43453917,22.57359127,24.12465581
08/21/2020 13:21:05,30.18734285,30.94795321,30.18734285,29.19614476,25.23365561,26.01185565,23.61552376,23.96781877
08/21/2020 13:22:07,29.09932375,29.16973903,29.09932375,28.63653584,23.96781877,24.18962034,21.71129282,23.63858635
08/21/2020 13:23:07,28.63653584,29.39002836,28.63653584,29.07304074,22.63858635,24.46240669,20.84467846,23.86199707
08/21/2020 13:24:07,29.08184362,29.6520536,29.08184362,27.67345519,23.86199707,24.01511895,21.5310912,22.68422273
08/21/2020 13:25:07,27.89525515,28.8826545,27.89525515,27.44785488,23.12785481,23.23693499,21.79330292,22.01511895
08/21/2020 13:26:10,26.44785488,28.10945442,26.44785488,27.00425496,21.23693499,22.23693499,19.68056706,20.90603877
08/21/2020 13:27:12,26.00425496,26.985012,26.00425496,26.985012,19.90603877,20.91484711,19.44298851,19.66480937
08/21/2020 13:28:16,25.985012,27.65574698,25.985012,25.77365309,19.66480937,21.54891632,19.66480937,20.34967084
08/21/2020 13:29:20,25.75604927,28.19359601,25.75604927,27.07581648,20.34967084,20.76494014,17.79330292,19.76494014
08/21/2020 13:30:20,27.06702067,27.73241284,27.06702067,23.94344922,19.98675296,20.20856578,16.74547756,17.81059574
08/21/2020 13:31:20,24.60887804,26.39213815,24.60887804,24.52980453,18.25424968,18.99724979,15.74550385,16.11005217
08/21/2020 13:32:20,24.52980453,25.99465719,24.52980453,20.9297702,15.66638794,18.66628027,13.77898304,13.89168545
08/21/2020 13:33:20,22.03880216,22.03880216,22.03880216,21.26467919,14.00080743,15.10992941,11.81246206,14.94451
08/21/2020 13:34:20,20.26467919,21.27847379,20.26467919,19.99705843,13.94451,15.16458989,12.28801696,13.4817863
08/21/2020 13:35:20,19.98825813,21.42110768,19.98825813,20.47068908,13.44655551,14.76318902,11.44655551,14.76318902
08/21/2020 13:36:22,20.6925003,20.70129899,20.6925003,20.03405494,14.76318902,14.82482489,12.23517078,14.34601517
08/21/2020 13:37:22,19.03405494,20.80847778,19.03405494,18.85415785,14.34601517,16.05361118,12.80891098,13.47439285
08/21/2020 13:38:22,19.85415785,21.39639588,19.85415785,19.72223974,14.47439285,15.07682662,11.90071126,14.29862819
08/21/2020 13:39:22,19.72223974,20.73103939,19.72223974,18.43159065,13.85502505,14.92001049,12.89525515,13.11705511
08/21/2020 13:40:22,20.20586432,22.22830187,20.20586432,20.98982924,13.11705511,14.69986574,12.44405453,14.21845423
08/21/2020 13:41:22,21.00740477,21.74562066,21.00740477,20.54141873,14.21845423,14.55305434,11.77865465,13.33505473
08/21/2020 13:42:22,20.9849865,24.62183781,20.9849865,23.55322921,13.55685469,17.95648213,11.77105396,15.20493124
08/21/2020 13:43:22,22.57956453,23.60589985,22.57956453,20.71997131,15.20493124,17.17507017,13.59665985,14.37487372
08/21/2020 13:44:23,21.1635095,21.96941072,21.1635095,20.70370956,14.59665985,15.63330569,13.37487372,14.58933472
08/21/2020 13:45:23,21.14724068,22.16038416,21.14724068,21.16038416,15.69824612,16.92144023,12.82428685,15.06365269
08/21/2020 13:46:23,21.82563165,21.82563165,21.82563165,18.5998312,15.95071365,15.95071365,12.38978678,13.21202015
08/21/2020 13:47:23,18.64381342,19.56603443,18.64381342,18.67020276,13.22082239,14.25049601,12.320901,13.4161925
08/21/2020 13:48:23,18.2266845,20.63501698,18.2266845,19.24064821,13.4161925,15.56582497,12.4161925,13.7915019
08/21/2020 13:49:23,19.34936027,20.44927781,19.34936027,15.97940687,13.67853842,15.0090932,11.93132578,12.38363984
08/21/2020 13:50:23,16.42289426,17.85949304,16.42289426,16.40719473,13.04891241,13.8377746,11.1044535,12.82897719
08/21/2020 13:51:23,16.39840054,17.39840054,16.39840054,15.76739533,12.82897719,13.82897719,9.539419242,11.24015431
08/21/2020 13:52:24,15.98916314,16.83225538,15.98916314,14.21071541,11.46193755,11.90550404,8.92794738,10.63222234
08/21/2020 13:53:24,14.09785096,15.89522335,14.09785096,14.72340829,9.63222234,12.033524,9.532035052,10.34907052
08/21/2020 13:54:24,14.72340829,15.93702723,14.72340829,15.11508623,10.1360879,12.00562091,9.644576489,9.748343666
08/21/2020 13:55:24,13.86694677,19.26142878,13.86694677,17.81373594,9.748343666,13.73406044,9.482575951,9.860539965
08/21/2020 13:56:24,18.37021961,20.31569162,18.37021961,18.70895421,12.41699406,14.88221011,11.99516974,12.78945277
08/21/2020 13:57:24,18.68254173,20.20836439,18.68254173,17.90174217,12.763021,14.51071371,11.93979188,13.00143225
08/21/2020 13:58:25,17.90174217,19.65460923,17.90174217,17.66970837,12.97501495,13.52258524,11.3423461,12.04284238
08/21/2020 13:59:25,18.28778741,19.8749951,18.28778741,18.60307515,12.03404079,13.86303444,11.07754808,12.94078643
08/21/2020 14:00:25,19.05535288,19.61022901,19.05535288,16.58113487,13.24182126,13.75276693,8.642200259,10.93602526
08/21/2020 14:01:25,16.58113487,17.30653984,16.58113487,15.13294144,10.94483842,11.17541746,7.170753578,8.564780684
08/21/2020 14:02:25,15.576524,17.1433333,15.576524,15.57106812,9.008397325,10.62977737,7.418993671,9.224743009
08/21/2020 14:03:25,15.57106812,16.57106812,15.57106812,14.4258023,9.446555509,10.23355103,6.457250487,8.079369808
08/21/2020 14:04:25,13.76044775,16.1824715,13.76044775,14.22728977,7.192162246,9.508612269,6.500712959,6.925258099
08/21/2020 14:05:25,14.44905758,16.37135575,14.44905758,15.07192685,7.368824585,9.997487741,6.394924143,9.452764493
08/21/2020 14:06:25,15.51548176,16.27051953,15.51548176,15.03946131,9.452764493,10.14547084,7.063522159,9.367286236
08/21/2020 14:07:26,14.81766264,18.1886282,14.81766264,16.60085138,9.367286236,11.60304914,8.192902935,8.280967044
08/21/2020 14:08:26,15.60085138,18.95535197,15.60085138,18.45902161,8.280967044,13.06206239,8.280967044,12.13082502
08/21/2020 14:09:26,18.45902161,19.79976293,18.45902161,17.3420571,12.13962146,13.44025419,10.58298788,11.45798674
08/21/2020 14:10:26,17.56382394,19.64844782,17.56382394,18.47257681,11.48438282,13.49318152,10.90375246,12.40187234
08/21/2020 14:11:28,18.46378326,20.49146438,18.46378326,19.9160689,12.39307204,14.19742529,11.55842921,13.61462945
08/21/2020 14:12:28,19.9160689,21.08649464,19.9160689,20.03096368,13.64981523,14.55459124,11.90900963,12.2504974
08/21/2020 14:13:28,20.03096368,21.01135847,20.03096368,20.43163438,12.25929545,14.25181628,11.31406759,13.6514716
08/21/2020 14:14:28,20.65342598,22.16161505,20.65342598,13.11577648,12.6514716,14.37356312,5.481236455,6.150364315
08/21/2020 14:15:28,13.32003853,14.31914911,13.32003853,13.03610063,5.372161382,6.85809429,0.797630053,3.992005299
08/21/2020 14:16:28,9.957369557,13.28267209,9.957369557,11.45990826,1.965737496,6.298821961,-1.992695158,4.36420433
08/21/2020 14:17:28,8.572559235,17.22000695,8.572559235,15.33919844,3.142350998,10.68920439,2.935886557,8.595591065
08/21/2020 14:18:28,15.55226819,16.76533858,15.55226819,13.60238568,8.586839311,10.4000184,1.757715769,6.815542938
08/21/2020 14:19:28,13.60238568,17.60189862,13.60238568,16.30143222,7.259200089,11.06297544,5.699314421,9.940518386
08/21/2020 14:20:28,16.30143222,18.08836183,16.30143222,5.146717906,9.958012251,10.95801225,0.362139191,1.294931592
08/21/2020 14:21:28,5.041654411,7.540706012,5.041654411,2.604920697,1.172308003,3.449730684,-4.580575027,-1.424543822
08/21/2020 14:22:28,3.604920697,7.317933394,3.604920697,6.317933394,-0.424543822,3.348597104,-3.311782249,0.570407032
08/21/2020 14:23:28,6.33544912,8.857851809,6.33544912,5.561141026,0.570407032,4.236962189,0.570407032,1.922724749
08/21/2020 14:24:28,4.56989696,7.807346073,4.56989696,5.860877483,-2.964527824,3.494694243,-4.043371743,-0.826336104
08/21/2020 14:25:28,5.860877483,7.330738457,5.860877483,4.353029438,1.060944762,2.314162947,-2.912783577,0.209817507
08/21/2020 14:26:28,4.187705252,5.1702011,4.187705252,2.344276076,0.070808707,1.10985267,-2.786176092,-1.968209535
08/21/2020 14:27:28,2.566073465,5.592332587,2.566073465,3.751863208,-1.080956962,1.66901067,-2.186340968,0.122245304
08/21/2020 14:28:29,3.751863208,6.122015233,3.751863208,0.993537282,-0.099572662,1.97449343,-4.47100972,-3.335943856
08/21/2020 14:29:29,1.546148265,1.569350237,1.546148265,-3.510375994,-2.783218095,-2.351287896,-9.962978094,-7.875441257
08/21/2020 14:30:29,-4.175825069,0.468939855,-4.175825069,-3.006171207,-7.875441257,-3.887751424,-8.782660922,-7.372095859
08/21/2020 14:31:29,-2.340605425,0.178565342,-2.340605425,-1.99858466,-6.50212174,-4.222193165,-8.389616087,-6.098395655
08/21/2020 14:32:29,-2.220439278,1.553555508,-2.220439278,1.553555508,-6.764007735,-3.697232917,-12.37150181,-3.697232917
08/21/2020 14:33:29,0.553555508,3.680078115,0.553555508,1.149930087,-4.697232917,-2.858874974,-7.762901556,-4.93653179
08/21/2020 14:34:29,1.928094116,3.262586205,1.928094116,-4.807059931,-3.93653179,-3.045790411,-12.6109879,-11.34552851
08/21/2020 14:35:29,-5.815770854,-4.787705246,-5.815770854,-11.92828606,-12.6109879,-12.17292713,-21.14576351,-18.50219633
08/21/2020 14:36:29,-12.03752056,-7.412479576,-12.03752056,-9.77314398,-18.38965338,-14.49543008,-20.60829601,-16.32103305
08/21/2020 14:37:29,-9.912801678,-8.921530284,-9.912801678,-9.458966179,-16.45207306,-15.67393571,-20.11118882,-15.97240733
08/21/2020 14:38:29,-10.23181344,-8.401229869,-10.23181344,-12.26430765,-16.77129444,-14.51010554,-19.57353498,-19.36041186
08/21/2020 14:39:29,-12.8206042,-10.4957575,-12.8206042,-10.4957575,-18.91667626,-16.84013491,-20.72342558,-16.84013491
08/21/2020 14:40:29,-10.71759765,-9.683683532,-10.71759765,-11.12986564,-17.08825123,-15.84136574,-19.27849677,-16.84351357
08/21/2020 14:41:29,-11.12112514,-10.34099824,-11.12112514,-11.80313027,-16.84351357,-16.49805158,-21.13741708,-17.28604387
08/21/2020 14:42:29,-12.02498135,-10.97458545,-12.02498135,-13.09592934,-18.28604387,-16.17470494,-19.9484729,-17.87850001
08/21/2020 14:43:29,-12.87407954,-10.90364711,-12.87407954,-12.37486774,-17.87850001,-16.10356791,-19.96359565,-17.40509722
08/21/2020 14:44:29,-11.41856864,-10.3357252,-11.41856864,-11.47180851,-16.44882384,-15.53174399,-18.58874903,-17.4758766
08/21/2020 14:45:29,-12.50673579,-11.50673579,-12.50673579,-16.33959888,-17.49335053,-17.14462158,-23.60385702,-22.27458573
08/21/2020 14:46:29,-16.56145704,-15.09372193,-16.56145704,-17.27735304,-22.71833869,-21.72288908,-25.89196452,-23.1515991
08/21/2020 14:47:29,-17.26861704,-15.07081466,-17.26861704,-17.24943356,-24.1515991,-21.78091494,-26.56010645,-24.06261001
08/21/2020 14:48:29,-18.24943356,-16.03092918,-18.24943356,-21.00652647,-25.06261001,-23.71439405,-29.33226321,-27.79342644
08/21/2020 14:49:29,-20.56286739,-19.21320092,-20.56286739,-21.17007886,-27.57157986,-25.72237326,-30.9210994,-27.65617548
08/21/2020 14:50:29,-22.12638761,-18.66360835,-22.12638761,-19.52622255,-28.60370161,-24.42648499,-30.36474626,-25.20466316
08/21/2020 14:51:29,-18.52622255,-17.64935522,-18.52622255,-20.05026033,-24.20466316,-23.44400071,-28.12060565,-26.79431525
08/21/2020 14:52:30,-20.05026033,-19.62213501,-20.05026033,-21.22782347,-27.57247992,-25.09201782,-28.79431525,-27.11063866
08/21/2020 14:53:30,-21.22782347,-19.67460178,-21.22782347,-20.88004804,-27.55431574,-26.1884191,-29.20541224,-27.67591122
08/21/2020 14:54:30,-21.88004804,-17.82590114,-21.88004804,-18.75226262,-27.67591122,-24.58833242,-29.53502478,-25.16565859
08/21/2020 14:55:30,-19.74350572,-18.6519104,-19.74350572,-20.07798141,-25.16565859,-24.28707225,-28.57739226,-25.89073948
08/21/2020 14:56:30,-20.05171071,-15.92728678,-20.05171071,-16.35518161,-25.91702947,-21.86562792,-25.91702947,-22.24672091
08/21/2020 14:57:30,-17.22096317,-17.22096317,-17.22096317,-20.44120524,-23.24672091,-23.24672091,-28.04869446,-27.28047192
08/21/2020 14:58:30,-21.41489596,-15.70125887,-21.41489596,-16.13001222,-27.28047192,-22.58399947,-27.28047192,-22.84715503
08/21/2020 14:59:30,-16.30525951,-16.22639823,-16.30525951,-21.35518161,-22.952396,-22.952396,-28.45976397,-27.45976397
08/21/2020 15:00:30,-21.34642407,-18.06134867,-21.34642407,-20.61373688,-27.23795693,-25.20502418,-29.20502418,-27.04414188
08/21/2020 15:01:30,-21.61373688,-19.54844601,-21.61373688,-21.98800353,-27.02662744,-25.13526848,-29.47386342,-27.39211436
08/21/2020 15:02:31,-21.98800353,-19.09764076,-21.98800353,-20.64276036,-28.39211436,-24.90105357,-29.92775827,-25.9853681
08/21/2020 15:03:31,-20.08636993,-18.48126256,-20.08636993,-21.3715955,-25.20718574,-23.99412114,-28.0321185,-26.81906033
08/21/2020 15:04:34,-21.81518513,-19.94382734,-21.81518513,-22.17932847,-27.04087186,-25.58668672,-33.98256552,-28.03423006
08/21/2020 15:05:34,-21.77959535,-20.63331646,-21.77959535,-22.3821066,-29.53901511,-25.54935366,-32.39367258,-28.24577024
08/21/2020 15:06:34,-22.39084679,-19.76848833,-22.39084679,-20.79848089,-28.03274679,-25.62569696,-30.58513722,-27.20141018
08/21/2020 15:07:34,-20.79848089,-20.26804537,-20.79848089,-21.59159859,-26.20141018,-26.18389896,-28.9384781,-26.95950993
08/21/2020 15:08:34,-21.41670496,-19.17503947,-21.41670496,-19.83721463,-26.85450431,-25.17741344,-28.68906502,-25.83576222
08/21/2020 15:09:34,-19.83721463,-18.03080109,-19.83721463,-18.03080109,-25.8707731,-23.86425479,-27.80860503,-25.08130075
08/21/2020 15:10:34,-19.02206316,-16.87049634,-19.02206316,-19.47637137,-25.08130075,-23.62215298,-28.06753766,-26.00653702
08/21/2020 15:11:34,-19.47637137,-18.54541275,-19.47637137,-20.37824639,-25.5628445,-24.67545947,-31.87275124,-27.63366366
08/21/2020 15:12:34,-20.55636089,-20.01741995,-20.55636089,-23.82546691,-27.62492091,-26.39437048,-32.60298432,-31.27199744
08/21/2020 15:13:34,-23.82546691,-23.82546691,-23.82546691,-35.29314633,-31.49382858,-31.49382858,-59.16026138,-42.93463158
08/21/2020 15:14:34,-35.71075076,-34.23607705,-35.71075076,-57.64662317,-41.93463158,-40.57791905,-70.55300997,-63.8674054
08/21/2020 15:15:34,-57.06447356,-22.73471458,-57.06447356,-22.73471458,-63.81590901,-29.43334609,-65.42656842,-30.04278801
08/21/2020 15:16:34,-22.36887059,-21.82907046,-22.36887059,-50.06256683,-30.82950671,-28.6243473,-56.70197493,-55.59231442
08/21/2020 15:17:34,-50.06256683,-47.19996784,-50.06256683,-57.35981482,-55.60101602,-53.94131409,-63.36341866,-63.2599493
08/21/2020 15:18:34,-57.53377608,-51.79970271,-57.53377608,-55.15242293,-62.51137318,-57.47257006,-67.62176428,-58.6849385
08/21/2020 15:19:34,-54.26388969,-54.21174568,-54.26388969,-55.91232684,-58.13124726,-58.13124726,-65.68658395,-62.3325406
08/21/2020 15:20:34,-57.46844785,-37.83927749,-57.46844785,-39.90341832,-61.27495241,-42.95391467,-62.38471741,-45.56248457
08/21/2020 15:21:34,-40.34732754,-36.48988198,-40.34732754,-52.37555425,-46.01509249,-42.37941379,-58.70197258,-57.74453107
08/21/2020 15:22:34,-52.15357746,-48.08076219,-52.15357746,-50.04911387,-58.3265987,-52.83587774,-60.73426077,-54.76944552
08/21/2020 15:23:34,-49.60519244,-49.60519244,-49.60519244,-58.78195235,-54.54747034,-54.42104653,-66.40505304,-64.35531854
08/21/2020 15:24:34,-57.48510313,-57.48510313,-57.48510313,-68.20152123,-64.01578801,-63.47951571,-73.18790192,-73.18790192
08/21/2020 15:25:34,-67.97958302,-65.06665432,-67.97958302,-74.41740253,-73.19660931,-69.86572861,-79.62590758,-79.62590758
08/21/2020 15:26:34,-73.08320462,-70.35906706,-73.08320462,-74.12770842,-78.62590758,-76.6684172,-80.7193282,-80.17195155
08/21/2020 15:27:34,-73.12770842,-70.35218989,-73.12770842,-75.46763257,-79.17195155,-75.81650836,-81.9515632,-81.52908856
08/21/2020 15:28:34,-74.46763257,-72.99804649,-74.46763257,-76.62686329,-80.7510271,-78.93772445,-86.0950052,-82.74962883
08/21/2020 15:29:34,-77.73649165,-73.83865614,-77.73649165,-75.72379017,-83.85934238,-80.62728164,-85.08128509,-82.5039118
08/21/2020 20:00:05,-125.4245648,-108.7341327,-125.4245648,-177.1175306,-145.983214,-124.4146767,-203.1991211,-189.1403829
08/21/2020 20:01:05,-180.1813938,-174.4457974,-180.1813938,-303.3004513,-187.4331654,-183.812077,-393.4012126,-336.5372802
08/21/2020 20:02:05,-300.3022702,-186.5527736,-300.3022702,-186.9965004,-309.7785781,-191.156291,-311.0710198,-193.0368101
08/21/2020 20:03:05,-185.7292968,-131.8112266,-185.7292968,-133.1374799,-191.0088849,-138.6239606,-205.9751253,-139.6239606
08/21/2020 20:04:05,-133.6777215,-106.8172684,-133.6777215,-189.339254,-141.1411375,-112.7345561,-200.6982085,-197.6812947
08/21/2020 20:05:05,-187.6610493,-165.0443761,-187.6610493,-184.7632203,-195.918495,-171.1976997,-220.6364542,-193.1409592
08/21/2020 20:06:05,-182.7209968,-182.7209968,-182.7209968,-199.5248982,-191.0986858,-190.9885361,-222.86757,-210.7978875
08/21/2020 20:07:05,-200.5248982,-195.4160825,-200.5248982,-252.5670785,-209.7978875,-201.8587492,-297.8027663,-260.2586439
08/21/2020 20:08:05,-252.5670785,-210.5230145,-252.5670785,-218.8611383,-260.0361784,-220.2143757,-260.0361784,-225.7803375
08/21/2020 20:09:05,-218.6365414,-196.4269052,-218.6365414,-203.6608717,-224.1106052,-204.4592671,-240.6641505,-213.6679075
08/21/2020 20:10:05,-205.7731943,-198.4873362,-205.7731943,-204.9057709,-212.7803153,-205.2477063,-219.1236124,-212.1619595
08/21/2020 20:11:05,-205.5731519,-191.2428076,-205.5731519,-198.6707374,-212.3844379,-197.446647,-213.4575328,-205.6598375
08/21/2020 20:12:05,-198.7044558,-198.7044558,-198.7044558,-206.5639959,-205.6935817,-205.6935817,-225.6374842,-213.2028601
08/21/2020 20:13:05,-207.229286,-199.9864073,-207.229286,-200.1727553,-214.3129737,-208.5067279,-220.3862967,-208.7104607
08/21/2020 20:14:05,-201.5054205,-196.8919451,-201.5054205,-206.0035096,-209.8206,-205.6539629,-215.444208,-211.2575427
08/21/2020 20:15:05,-208.0288062,-205.3679111,-208.0288062,-215.6772917,-211.4862925,-211.4862925,-224.1795173,-222.8722315
08/21/2020 20:16:05,-215.0099763,-212.6818339,-215.0099763,-218.1720003,-222.4273147,-218.3892999,-224.5974008,-223.6991501
08/21/2020 20:17:05,-217.9411329,-214.9480028,-217.9411329,-236.7423727,-223.4513746,-221.0294301,-247.3531809,-243.7383238
08/21/2020 20:18:05,-237.2992552,-229.3595153,-237.2992552,-237.9284117,-243.0729199,-235.055177,-257.1215783,-244.8249083
08/21/2020 20:19:05,-235.6366641,-235.6366641,-235.6366641,-238.0756415,-242.4564832,-242.4564832,-255.9593389,-243.7998754
08/21/2020 20:20:05,-242.0791984,-228.7391354,-242.0791984,-230.2334821,-247.5813349,-236.6341374,-247.5813349,-236.6341374
08/21/2020 20:21:05,-231.9108429,-226.1163353,-231.9108429,-232.3831037,-239.5256997,-232.7311963,-242.9790213,-239.0998545
08/21/2020 20:22:05,-233.160698,-231.8173968,-233.160698,-237.5090281,-239.6550058,-237.9107232,-243.031688,-241.8832142
08/21/2020 20:23:05,-237.4667081,-229.7556325,-237.4667081,-230.6150217,-241.8747461,-237.2022703,-245.2532634,-238.428638
08/21/2020 20:24:05,-229.6150217,-210.379366,-229.6150217,-211.0806243,-236.5388764,-216.8082079,-239.390848,-216.8082079
08/21/2020 20:25:05,-210.0806243,-194.4307966,-210.0806243,-212.4337826,-216.2616074,-200.2218573,-219.4762042,-218.4260295
08/21/2020 20:26:05,-213.4337826,-199.3769208,-213.4337826,-207.3924633,-218.2120885,-205.5840678,-222.5064975,-213.5490228
08/21/2020 20:27:05,-208.0597537,-206.3363943,-208.0597537,-222.1273511,-214.4388166,-212.0308084,-229.0253121,-229.0253121
08/21/2020 20:28:05,-222.1273511,-221.008615,-222.1273511,-236.1944112,-228.8028495,-225.4617315,-251.4990222,-241.8365011
08/21/2020 20:29:05,-234.5270929,-227.0695587,-234.5270929,-230.1837603,-239.6140417,-232.6104105,-243.2059066,-235.7248957
08/21/2020 20:30:05,-228.1837603,-220.093613,-228.1837603,-223.0624503,-233.9473589,-225.1831753,-235.5198151,-229.0658877
08/21/2020 20:31:05,-222.1727312,-219.8869097,-222.1727312,-226.9833039,-228.612451,-225.391738,-236.4292228,-234.0729459
08/21/2020 20:32:05,-226.0003548,-219.478736,-226.0003548,-219.6925935,-233.1241466,-226.3203742,-236.0485983,-226.3203742
08/21/2020 20:33:05,-219.6157548,-201.9356108,-219.6157548,-212.4983497,-226.2092889,-206.5195282,-229.6727383,-218.2875418
08/21/2020 20:34:05,-213.7207621,-210.2408513,-213.7207621,-218.3135527,-220.5099712,-215.3908666,-231.1070291,-222.6924007
08/21/2020 20:35:05,-217.7566567,-216.3118292,-217.7566567,-229.6370173,-221.4937269,-221.4937269,-239.0714985,-234.5793726
08/21/2020 20:36:05,-225.8850645,-225.8423345,-225.8850645,-253.7157785,-234.0242283,-231.4519831,-261.6031607,-257.6497077
08/21/2020 20:37:05,-253.7072296,-244.0774792,-253.7072296,-245.4915014,-258.8721298,-248.4566303,-260.2998254,-250.3329919
08/21/2020 20:38:05,-245.9277645,-238.0043377,-245.9277645,-245.8242233,-251.2227149,-245.9501886,-259.4053859,-251.8889361
08/21/2020 20:39:05,-246.3794003,-242.5480307,-246.3794003,-246.6954678,-251.8889361,-248.9213644,-261.5267586,-251.7258841
08/21/2020 20:40:05,-247.4730486,-245.7996185,-247.4730486,-251.4698972,-252.2810104,-250.8300451,-257.9060442,-256.2081892
